Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SP2,201516,05/03/16,Ath Bilbao B,Cordoba,1,2,A,0,1,A
SP2,201516,05/03/16,Elche,Llagostera,1,1,D,0,0,D
SP2,201516,05/03/16,Girona,Mirandes,2,0,H,0,0,D
SP2,201516,05/03/16,Lugo,Osasuna,2,0,H,0,0,D
SP2,201516,05/03/16,Mallorca,Oviedo,1,0,H,0,0,D
SP2,201516,06/03/16,Alaves,Zaragoza,0,0,D,0,0,D
SP2,201516,06/03/16,Albacete,Leganes,0,3,A,0,2,A
SP2,201516,06/03/16,Alcorcon,Gimnastic,1,1,D,0,0,D
SP2,201516,06/03/16,Ponferradina,Numancia,1,0,H,0,0,D
SP2,201516,06/03/16,Tenerife,Almeria,0,0,D,0,0,D
SP2,201516,06/03/16,Valladolid,Huesca,0,1,A,0,1,A
SP2,201516,12/03/16,Almeria,Girona,1,0,H,1,0,H
SP2,201516,12/03/16,Mirandes,Elche,1,2,A,1,0,H
SP2,201516,12/03/16,Numancia,Ath Bilbao B,3,2,H,1,1,D
SP2,201516,12/03/16,Oviedo,Valladolid,2,4,A,1,3,A
SP2,201516,12/03/16,Zaragoza,Albacete,1,0,H,0,0,D
SP2,201516,13/03/16,Cordoba,Lugo,1,2,A,0,2,A
SP2,201516,13/03/16,Gimnastic,Ponferradina,1,1,D,0,1,A
SP2,201516,13/03/16,Huesca,Alcorcon,1,0,H,1,0,H
SP2,201516,13/03/16,Leganes,Tenerife,0,1,A,0,0,D
SP2,201516,13/03/16,Llagostera,Mallorca,3,0,H,1,0,H
SP2,201516,13/03/16,Osasuna,Alaves,3,1,H,3,1,H
SP2,201516,16/03/16,Huesca,Mallorca,1,2,A,0,2,A
SP2,201516,19/03/16,Alaves,Lugo,0,0,D,0,0,D
SP2,201516,19/03/16,Albacete,Osasuna,3,1,H,2,1,H
SP2,201516,19/03/16,Alcorcon,Oviedo,1,0,H,0,0,D
SP2,201516,19/03/16,Elche,Almeria,0,0,D,0,0,D
SP2,201516,19/03/16,Valladolid,Llagostera,3,0,H,1,0,H
SP2,201516,20/03/16,Ath Bilbao B,Gimnastic,0,4,A,0,1,A
SP2,201516,20/03/16,Girona,Leganes,1,1,D,0,0,D
SP2,201516,20/03/16,Mallorca,Mirandes,1,1,D,1,1,D
SP2,201516,20/03/16,Numancia,Cordoba,1,1,D,1,1,D
SP2,201516,20/03/16,Ponferradina,Huesca,2,1,H,1,0,H
SP2,201516,20/03/16,Tenerife,Zaragoza,0,0,D,0,0,D
SP2,201516,26/03/16,Gimnastic,Numancia,1,0,H,0,0,D
SP2,201516,26/03/16,Huesca,Ath Bilbao B,1,2,A,0,0,D
SP2,201516,26/03/16,Leganes,Elche,0,0,D,0,0,D
SP2,201516,26/03/16,Osasuna,Tenerife,0,0,D,0,0,D
SP2,201516,26/03/16,Oviedo,Ponferradina,3,0,H,2,0,H
SP2,201516,27/03/16,Almeria,Mallorca,1,1,D,0,0,D
SP2,201516,27/03/16,Cordoba,Alaves,1,2,A,0,0,D
SP2,201516,27/03/16,Llagostera,Alcorcon,4,0,H,3,0,H
SP2,201516,27/03/16,Lugo,Albacete,2,1,H,1,0,H
SP2,201516,27/03/16,Mirandes,Valladolid,4,1,H,2,0,H
SP2,201516,27/03/16,Zaragoza,Girona,0,3,A,0,2,A
SP2,201516,02/04/16,Alcorcon,Mirandes,1,0,H,0,0,D
SP2,201516,02/04/16,Elche,Zaragoza,2,1,H,1,1,D
SP2,201516,02/04/16,Mallorca,Leganes,3,0,H,0,0,D
SP2,201516,02/04/16,Ponferradina,Llagostera,1,0,H,0,0,D
SP2,201516,03/04/16,Albacete,Alaves,0,1,A,0,0,D
SP2,201516,03/04/16,Gimnastic,Cordoba,4,4,D,2,3,A
SP2,201516,03/04/16,Girona,Osasuna,0,0,D,0,0,D
SP2,201516,03/04/16,Numancia,Huesca,3,2,H,1,1,D
SP2,201516,03/04/16,Tenerife,Lugo,1,0,H,0,0,D
SP2,201516,03/04/16,Valladolid,Almeria,1,1,D,0,0,D
SP2,201516,04/04/16,Ath Bilbao B,Oviedo,2,1,H,1,1,D
SP2,201516,09/04/16,Almeria,Alcorcon,1,1,D,1,1,D
SP2,201516,09/04/16,Leganes,Valladolid,4,0,H,2,0,H
SP2,201516,09/04/16,Llagostera,Ath Bilbao B,2,1,H,0,0,D
SP2,201516,09/04/16,Lugo,Girona,1,1,D,1,1,D
SP2,201516,09/04/16,Mirandes,Ponferradina,1,0,H,1,0,H
SP2,201516,10/04/16,Alaves,Tenerife,2,2,D,1,1,D
SP2,201516,10/04/16,Cordoba,Albacete,2,3,A,0,1,A
SP2,201516,10/04/16,Huesca,Gimnastic,2,0,H,1,0,H
SP2,201516,10/04/16,Osasuna,Elche,0,0,D,0,0,D
SP2,201516,10/04/16,Oviedo,Numancia,1,0,H,0,0,D
SP2,201516,10/04/16,Zaragoza,Mallorca,2,1,H,1,1,D
SP2,201516,16/04/16,Ath Bilbao B,Mirandes,1,1,D,0,0,D
SP2,201516,16/04/16,Elche,Lugo,2,0,H,1,0,H
SP2,201516,16/04/16,Girona,Alaves,1,0,H,1,0,H
SP2,201516,16/04/16,Numancia,Llagostera,1,1,D,0,0,D
SP2,201516,16/04/16,Valladolid,Zaragoza,1,2,A,1,1,D
SP2,201516,17/04/16,Alcorcon,Leganes,2,0,H,1,0,H
SP2,201516,17/04/16,Gimnastic,Oviedo,0,0,D,0,0,D
SP2,201516,17/04/16,Huesca,Cordoba,0,2,A,0,1,A
SP2,201516,17/04/16,Mallorca,Osasuna,1,1,D,1,0,H
SP2,201516,17/04/16,Ponferradina,Almeria,1,3,A,0,2,A
SP2,201516,17/04/16,Tenerife,Albacete,1,0,H,0,0,D
SP2,201516,23/04/16,Alaves,Elche,0,0,D,0,0,D
SP2,201516,23/04/16,Albacete,Girona,0,3,A,0,1,A
SP2,201516,23/04/16,Leganes,Ponferradina,3,0,H,1,0,H
SP2,201516,23/04/16,Llagostera,Gimnastic,1,1,D,0,0,D
SP2,201516,23/04/16,Oviedo,Huesca,0,1,A,0,0,D
SP2,201516,24/04/16,Almeria,Ath Bilbao B,3,2,H,1,1,D
SP2,201516,24/04/16,Cordoba,Tenerife,0,0,D,0,0,D
SP2,201516,24/04/16,Lugo,Mallorca,2,1,H,1,0,H
SP2,201516,24/04/16,Mirandes,Numancia,0,2,A,0,2,A
SP2,201516,24/04/16,Osasuna,Valladolid,1,0,H,1,0,H
SP2,201516,24/04/16,Zaragoza,Alcorcon,3,1,H,2,1,H
SP2,201516,30/04/16,Alcorcon,Osasuna,0,1,A,0,1,A
SP2,201516,30/04/16,Huesca,Llagostera,3,1,H,3,0,H
SP2,201516,30/04/16,Mallorca,Alaves,0,0,D,0,0,D
SP2,201516,30/04/16,Numancia,Almeria,2,0,H,1,0,H
SP2,201516,01/05/16,Elche,Albacete,1,1,D,0,0,D
SP2,201516,01/05/16,Gimnastic,Mirandes,3,2,H,0,1,A
SP2,201516,01/05/16,Girona,Tenerife,1,0,H,0,0,D
SP2,201516,01/05/16,Oviedo,Cordoba,1,0,H,1,0,H
SP2,201516,01/05/16,Ponferradina,Zaragoza,1,1,D,0,0,D
SP2,201516,01/05/16,Valladolid,Lugo,1,1,D,0,0,D
SP2,201516,02/05/16,Ath Bilbao B,Leganes,1,2,A,1,0,H
SP2,201516,07/05/16,Almeria,Gimnastic,1,2,A,1,1,D
SP2,201516,07/05/16,Llagostera,Oviedo,2,0,H,1,0,H
SP2,201516,07/05/16,Lugo,Alcorcon,1,2,A,1,1,D
SP2,201516,07/05/16,Osasuna,Ponferradina,0,0,D,0,0,D
SP2,201516,07/05/16,Tenerife,Elche,1,1,D,0,0,D
SP2,201516,08/05/16,Alaves,Valladolid,2,1,H,0,0,D
SP2,201516,08/05/16,Albacete,Mallorca,1,0,H,0,0,D
SP2,201516,08/05/16,Cordoba,Girona,1,0,H,0,0,D
SP2,201516,08/05/16,Leganes,Numancia,2,2,D,0,1,A
SP2,201516,08/05/16,Mirandes,Huesca,1,0,H,1,0,H
SP2,201516,08/05/16,Zaragoza,Ath Bilbao B,2,0,H,1,0,H
SP2,201516,14/05/16,Mallorca,Tenerife,1,0,H,0,0,D
SP2,201516,14/05/16,Numancia,Zaragoza,2,2,D,1,2,A
SP2,201516,14/05/16,Oviedo,Mirandes,4,1,H,1,0,H
SP2,201516,14/05/16,Valladolid,Albacete,1,0,H,1,0,H
SP2,201516,15/05/16,Alcorcon,Alaves,0,1,A,0,0,D
SP2,201516,15/05/16,Ath Bilbao B,Osasuna,0,0,D,0,0,D
SP2,201516,15/05/16,Elche,Girona,1,1,D,0,1,A
SP2,201516,15/05/16,Gimnastic,Leganes,0,0,D,0,0,D
SP2,201516,15/05/16,Huesca,Almeria,2,1,H,0,1,A
SP2,201516,15/05/16,Llagostera,Cordoba,1,0,H,1,0,H
SP2,201516,15/05/16,Ponferradina,Lugo,2,1,H,1,0,H
SP2,201516,21/05/16,Albacete,Alcorcon,0,2,A,0,0,D
SP2,201516,21/05/16,Cordoba,Elche,3,1,H,1,0,H
SP2,201516,21/05/16,Girona,Mallorca,1,0,H,0,0,D
SP2,201516,21/05/16,Leganes,Huesca,2,3,A,1,1,D
SP2,201516,21/05/16,Tenerife,Valladolid,3,1,H,2,0,H
SP2,201516,22/05/16,Alaves,Ponferradina,2,0,H,2,0,H
SP2,201516,22/05/16,Almeria,Oviedo,3,1,H,0,0,D
SP2,201516,22/05/16,Lugo,Ath Bilbao B,2,0,H,1,0,H
SP2,201516,22/05/16,Mirandes,Llagostera,0,0,D,0,0,D
SP2,201516,22/05/16,Osasuna,Numancia,3,2,H,1,2,A
SP2,201516,22/05/16,Zaragoza,Gimnastic,0,1,A,0,0,D
SP2,201516,24/05/16,Alcorcon,Tenerife,2,1,H,1,0,H
SP2,201516,24/05/16,Mallorca,Elche,2,1,H,1,0,H
SP2,201516,24/05/16,Valladolid,Girona,0,0,D,0,0,D
SP2,201516,25/05/16,Gimnastic,Osasuna,1,0,H,0,0,D
SP2,201516,25/05/16,Llagostera,Almeria,0,0,D,0,0,D
SP2,201516,25/05/16,Mirandes,Cordoba,0,3,A,0,0,D
SP2,201516,25/05/16,Numancia,Lugo,1,0,H,1,0,H
SP2,201516,25/05/16,Ponferradina,Albacete,2,1,H,0,0,D
SP2,201516,26/05/16,Ath Bilbao B,Alaves,2,3,A,0,2,A
SP2,201516,26/05/16,Huesca,Zaragoza,1,1,D,0,1,A
SP2,201516,26/05/16,Oviedo,Leganes,0,1,A,0,0,D
SP2,201516,29/05/16,Alaves,Numancia,2,0,H,2,0,H
SP2,201516,29/05/16,Albacete,Ath Bilbao B,2,1,H,0,0,D
SP2,201516,29/05/16,Almeria,Mirandes,2,1,H,1,0,H
SP2,201516,29/05/16,Elche,Valladolid,2,2,D,1,1,D
SP2,201516,29/05/16,Girona,Alcorcon,2,0,H,1,0,H
SP2,201516,29/05/16,Leganes,Llagostera,2,0,H,1,0,H
SP2,201516,29/05/16,Lugo,Gimnastic,0,3,A,0,2,A
SP2,201516,29/05/16,Mallorca,Cordoba,0,1,A,0,1,A
SP2,201516,29/05/16,Osasuna,Huesca,2,3,A,1,2,A
SP2,201516,29/05/16,Tenerife,Ponferradina,1,1,D,0,0,D
SP2,201516,29/05/16,Zaragoza,Oviedo,1,0,H,1,0,H
SP2,201516,04/06/16,Alcorcon ,Elche,4,1,H,2,0,H
SP2,201516,04/06/16,Ath Bilbao B ,Tenerife,2,0,H,1,0,H
SP2,201516,04/06/16,Cordoba ,Almeria,1,1,D,0,1,A
SP2,201516,04/06/16,Gimnastic ,Alaves,1,1,D,0,0,D
